name,host,acc,start,end,eval,qstart,qend,strand,cit,lineage
EBLN-Cultervirus.35-RatNor,Rattus_norvegicus,NC_005109.4,91537576,91538145,1.83E-09,182,371,-,,EBLN33
EBLN-Cultervirus.36-MyoBra,Myotis_brandtii,NW_005365155.1,1514772,1515554,3.89E-38,158,417,+,,EBLN34
EBLN-Cultervirus.36-MyoDav,Myotis_davidii,NW_006286246.1,946714,947199,3.88E-21,158,320,+,,EBLN34
EBLN-Cultervirus.36-MyoDav,Myotis_davidii,NW_006378178.1,922,1314,2.40E-14,158,289,+,,EBLN34
EBLN-Cultervirus.36-MyoLuc,Myotis_lucifugus,NW_005871173.1,1802452,1803179,1.52E-27,158,403,+,myEBLN-1,EBLN34
EBLN-Cultervirus.37-MyoBra,Myotis_brandtii,NW_005359498.1,113473,114160,5.82E-22,163,395,-,,EBLN35
EBLN-Cultervirus.37-MyoDav,Myotis_davidii,NW_006285113.1,3198,3395,1.70E-02,157,226,+,,EBLN35
EBLN-Cultervirus.37-MyoLuc,Myotis_lucifugus,NW_005871903.1,87540,87737,5.00E-03,157,226,+,,EBLN35
EBLN-Cultervirus.37-MyoLuc,Myotis_lucifugus,NW_005871903.1,88875,89562,2.74E-23,163,395,+,,EBLN35
EBLN-Cultervirus.38-EptFus,Eptesicus_fuscus,NW_007370672.1,17146429,17146773,1.89E-08,152,269,+,,EBLN36
EBLN-Cultervirus.38-MyoBra,Myotis_brandtii,NW_005353789.1,4270242,4270800,1.59E-16,152,342,+,,EBLN36
EBLN-Orthobornavirus.38-MyoDav,Myotis_davidii,NW_006383007.1,1411015,1411618,6.56E-09,152,367,-,,EBLN36
EBLN-Cultervirus.38-MyoLuc,Myotis_lucifugus,NW_005871060.1,1407236,1407917,6.12E-16,101,342,-,,EBLN36
EBLN-Carbovirus.39-LoxAfr,Loxodonta_africana,NW_003573425.1,46439953,46440882,4.73E-77,36,413,-,laEBLN-2,EBLN37
EBLN-Carbovirus.39-LoxAfr,Loxodonta_africana,NW_003573425.1,46492449,46493378,6.38E-77,36,413,-,laEBLN-1,EBLN37
EBLN-Carbovirus.39-TriMan,Trichechus_manatus_latirostris,NW_004444178.1,1870796,1871785,4.94E-81,36,432,+,,EBLN37
EBLN-Carbovirus.39-TriMan,Trichechus_manatus_latirostris,NW_004444178.1,1929349,1930326,1.56E-81,36,429,+,,EBLN37
EBLN-Carbovirus.40-ChrAsi,Chrysochloris_asiatica,NW_006408568.1,5584234,5584886,6.29E-07,123,352,+,,EBLN38
EBLN-Carbovirus.40-LoxAfr,Loxodonta_africana,NW_003573435.1,47863985,47864841,2.90E-33,74,403,-,,EBLN38
EBLN-Carbovirus.40-OryAfe,Orycteropus_afer_afer,NW_006921627.1,7084462,7084863,2.12E-14,145,291,-,,EBLN38
EBLN-Carbovirus.40-TriMan,Trichechus_manatus_latirostris,NW_004444017.1,1952673,1953614,7.53E-31,58,426,+,,EBLN38
EBLN-Carbovirus.41-ChrAsi,Chrysochloris_asiatica,NW_006408556.1,2103130,2103743,1.69E-21,141,358,+,,EBLN39
EBLN-Carbovirus.41-LoxAfr,Loxodonta_africana,NW_003573525.1,2085801,2086692,6.58E-22,23,363,-,,EBLN39
EBLN-Carbovirus.41-OryAfe,Orycteropus_afer_afer,NW_006921646.1,1358109,1358961,3.91E-13,74,422,+,,EBLN39
EBLN-Carbovirus.41-TriMan,Trichechus_manatus_latirostris,NW_004444197.1,741094,741778,7.62E-23,179,430,+,,EBLN39
EBLN-Orthobornavirus.42-CasCan,Castor_canadensis,NW_017870562.1,1865227,1865577,4.70E-02,146,267,-,,EBLN40
EBLN-Orthobornavirus.42-HetGla,Heterocephalus_glaber,NW_004624767.1,19819473,19819868,4.49E-04,142,277,-,,EBLN40
EBLN-Orthobornavirus.42-OctDeg,Octodon_degus,NW_004524594.1,21760659,21760895,6.00E-03,220,300,-,,EBLN40
EBLN-Cultervirus.43-MyoBra,Myotis_brandtii,NW_005361955.1,1889679,1890188,6.90E-23,158,328,+,,EBLN41
EBLN-Cultervirus.43-MyoDav,Myotis_davidii,NW_006286675.1,5886406,5887154,1.33E-25,158,411,-,myEBLN-3,EBLN41
EBLN-Cultervirus.43-MyoLuc,Myotis_lucifugus,NW_005871056.1,12347354,12347863,3.91E-23,158,328,+,,EBLN41
EBLN-Cultervirus.44-MyoBra,Myotis_brandtii,NW_005368860.1,2046582,2047367,4.56E-33,158,422,-,,EBLN42
EBLN-Cultervirus.44-MyoDav,Myotis_davidii,NW_006296056.1,1552312,1553061,1.20E-31,158,411,-,,EBLN42
EBLN-Cultervirus.44-MyoLuc,Myotis_lucifugus,NW_005871075.1,3683491,3684243,1.14E-32,158,411,-,myEBLN-2,EBLN42
EBLN-Carbovirus.45-ChrAsi,Chrysochloris_asiatica,NW_006408594.1,4597722,4598432,2.42E-13,162,426,-,,EBLN43
EBLN-Carbovirus.45-LoxAfr,Loxodonta_africana,NW_003573493.1,8257467,8258395,5.66E-10,15,399,-,,EBLN43
EBLN-Carbovirus.45-TriMan,Trichechus_manatus_latirostris,NW_004443963.1,15712901,15713854,2.52E-27,43,423,+,,EBLN43
EBLN-Carbovirus.46-LoxAfr,Loxodonta_africana,NW_003573427.1,80212531,80213172,2.98E-39,133,423,-,,EBLN44
EBLN-Carbovirus.46-OryAfe,Orycteropus_afer_afer,NW_006921694.1,653376,654260,2.22E-06,101,415,-,,EBLN44
EBLN-Carbovirus.46-TriMan,Trichechus_manatus_latirostris,NW_004443965.1,6115934,6116578,7.95E-41,166,417,+,,EBLN44
EBLN-Orthobornavirus.47-LoxAfr,Loxodonta_africana,NW_003573428.1,70614000,70614494,4.60E-33,166,337,+,,EBLN45
EBLN-Orthobornavirus.47-OryAfe,Orycteropus_afer_afer,NW_006921693.1,5374972,5375442,3.22E-07,217,397,-,,EBLN45
EBLN-Orthobornavirus.47-TriMan,Trichechus_manatus_latirostris,NW_004443958.1,12596950,12597558,1.64E-24,171,410,+,,EBLN45
EBLN-Carbovirus.48-LoxAfr,Loxodonta_africana,NW_003573429.1,34147808,34148730,1.26E-29,60,427,-,,EBLN46
EBLN-Carbovirus.48-OryAfe,Orycteropus_afer_afer,NW_006921901.1,2666261,2667001,8.28E-25,60,339,-,,EBLN46
EBLN-Carbovirus.48-TriMan,Trichechus_manatus_latirostris,NW_004443946.1,10500266,10501132,8.49E-47,57,433,-,,EBLN46
EBLN-Carbovirus.49-LoxAfr,Loxodonta_africana,NW_003573429.1,39246451,39247257,4.17E-41,142,423,-,,EBLN47
EBLN-Carbovirus.49-OryAfe,Orycteropus_afer_afer,NW_006921824.1,5213784,5214134,3.23E-13,141,265,-,,EBLN47
EBLN-Carbovirus.49-TriMan,Trichechus_manatus_latirostris,NW_004443946.1,15718497,15719531,1.15E-23,6,422,-,,EBLN47
EBLN-Carbovirus.50-LoxAfr,Loxodonta_africana,NW_003573432.1,30190382,30190960,1.10E-29,203,414,-,,EBLN48
EBLN-Carbovirus.50-OryAfe,Orycteropus_afer_afer,NW_006921870.1,4060917,4061453,1.42E-11,73,273,+,,EBLN48
EBLN-Carbovirus.50-TriMan,Trichechus_manatus_latirostris,NW_004443937.1,16424887,16425601,2.90E-15,118,368,+,,EBLN48
EBLN-Carbovirus.51-LoxAfr,Loxodonta_africana,NW_003573445.1,17775853,17776362,1.49E-30,77,271,-,,EBLN49
EBLN-Carbovirus.51-TriMan,Trichechus_manatus_latirostris,NW_004443962.1,5966289,5966540,1.65E-08,264,349,-,,EBLN49
EBLN-Carbovirus.51-TriMan,Trichechus_manatus_latirostris,NW_004443962.1,5972485,5973081,4.96E-27,36,271,-,,EBLN49
EBLN-Orthobornavirus.52-LoxAfr,Loxodonta_africana,NW_003573446.1,3171203,3171701,5.36E-09,64,245,-,,EBLN50
EBLN-Orthobornavirus.52-OryAfe,Orycteropus_afer_afer,NW_006921618.1,3688004,3688826,2.00E-09,75,368,+,,EBLN50
EBLN-Orthobornavirus.52-TriMan,Trichechus_manatus_latirostris,NW_004443984.1,10677027,10677551,1.79E-07,59,245,-,,EBLN50
EBLN-Carbovirus.53-LoxAfr,Loxodonta_africana,NW_003573448.1,6788386,6788922,2.39E-06,208,427,-,,EBLN51
EBLN-Carbovirus.53-OryAfe,Orycteropus_afer_afer,NW_006921820.1,2291083,2291745,1.59E-16,133,369,+,,EBLN51
EBLN-Carbovirus.53-TriMan,Trichechus_manatus_latirostris,NW_004443966.1,20860068,20860831,2.86E-22,93,369,-,,EBLN51
EBLN-Orthobornavirus.54-ChrAsi,Chrysochloris_asiatica,NW_006408593.1,11310466,11310812,2.50E-02,143,268,+,,EBLN52
EBLN-Orthobornavirus.54-LoxAfr,Loxodonta_africana,NW_003573441.1,3757923,3758672,2.15E-24,98,353,-,,EBLN52
EBLN-Orthobornavirus.54-TriMan,Trichechus_manatus_latirostris,NW_004444127.1,1846956,1847877,4.93E-45,70,412,+,,EBLN52
EBLN-Carbovirus.55-LoxAfr,Loxodonta_africana,NW_003573430.1,60104253,60105232,3.90E-27,36,414,-,,EBLN53
EBLN-Carbovirus.55-OryAfe,Orycteropus_afer_afer,NW_006921639.1,12857712,12858310,2.48E-08,206,427,+,,EBLN53
EBLN-Carbovirus.55-TriMan,Trichechus_manatus_latirostris,NW_004444042.1,2305558,2306450,5.54E-25,42,399,+,,EBLN53
EBLN-Orthobornavirus.56-MicMur,Microcebus_murinus,NW_017963756.1,26331540,26332422,3.10E-25,10,327,+,,EBLN54
EBLN-Orthobornavirus.56-ProCoq,Propithecus_coquereli,NW_012148607.1,2187693,2188361,2.61E-20,59,291,+,,EBLN54
EBLN-Carbovirus.57-MacFas,Macaca_fascicularis,NC_022276.1,97991677,97991937,6.23E-16,319,424,+,,EBLN55
EBLN-Carbovirus.57-MacFas,Macaca_fascicularis,NW_005092969.1,14134660,14134920,6.23E-16,319,424,+,,EBLN55
EBLN-Orthobornavirus.58-MusPah,Mus_pahari,NC_034602.1,58384917,58385210,4.00E-03,247,348,+,,EBLN56
EBLN-Orthobornavirus.58-MusPah,Mus_pahari,NW_018391587.1,58384917,58385210,4.00E-03,247,348,+,,EBLN56
EBLN-Carbovirus.59-DesRot,Desmodus_rotundus,NW_020091505.1,17485785,17486660,8.15E-39,58,371,+,,EBLN57
EBLN-Carbovirus.59-MinNat,Miniopterus_natalensis,NW_015504958.1,7511120,7511965,7.96E-27,55,371,+,,EBLN57
EBLN-Cultervirus.60-EptFus,Eptesicus_fuscus,NW_007370659.1,29273841,29275231,3.20E-23,164,365,+,,EBLN58
EBLN-Cultervirus.60-EptFus,Eptesicus_fuscus,NW_007370659.1,29280518,29281105,4.12E-17,152,354,+,eEBLN-1,EBLN58
EBLN-Orthobornavirus.61-HipArm,Hipposideros_armiger,NW_017731634.1,1611283,1612664,3.52E-21,45,409,+,,EBLN59
EBLN-Orthobornavirus.61-RhiSin,Rhinolophus_sinicus,NW_017739455.1,652948,653977,3.56E-40,43,356,+,,EBLN59
EBLN-Orthobornavirus.62-LoxAfr,Loxodonta_africana,NW_003573421.1,55840981,55841618,1.74E-27,56,276,-,,EBLN60
EBLN-Orthobornavirus.62-TriMan,Trichechus_manatus_latirostris,NW_004444016.1,5375707,5376213,2.62E-31,134,313,-,,EBLN60
EBLN-Carbovirus.63-LoxAfr,Loxodonta_africana,NW_003573424.1,90970105,90970787,1.40E-13,140,401,-,,EBLN61
EBLN-Carbovirus.63-TriMan,Trichechus_manatus_latirostris,NW_004444082.1,336945,337706,2.52E-10,156,369,-,,EBLN61
EBLN-Orthobornavirus.64-LoxAfr,Loxodonta_africana,NW_003573468.1,10700350,10701107,1.35E-38,59,322,+,,EBLN62
EBLN-Orthobornavirus.64-TriMan,Trichechus_manatus_latirostris,NW_004444052.1,7153183,7154143,8.84E-38,20,362,+,,EBLN62
EBLN-Carbovirus.65-OryAfe,Orycteropus_afer_afer,NW_006921706.1,1319049,1320062,1.98E-72,7,434,-,,EBLN63
EBLN-Carbovirus.65-OryAfe,Orycteropus_afer_afer,NW_006921706.1,1354249,1355262,1.98E-72,7,434,-,,EBLN63
EBLN-Carbovirus.66-OryAfe,Orycteropus_afer_afer,NW_006921792.1,1632618,1633415,2.06E-21,73,363,+,,EBLN64
EBLN-Carbovirus.66-TriMan,Trichechus_manatus_latirostris,NW_004444128.1,1457853,1458532,6.82E-22,128,362,+,,EBLN64
EBLN-Orthobornavirus.67-LoxAfr,Loxodonta_africana,NW_003573488.1,725453,725728,1.73E-14,215,309,+,,EBLN65
EBLN-Orthobornavirus.67-TriMan,Trichechus_manatus_latirostris,NW_004444093.1,1916346,1916872,2.96E-29,215,409,+,,EBLN65
EBLN-Cultervirus.68-MonDom,Monodelphis_domestica,NC_008801.1,501817630,501818001,2.42E-08,279,404,+,,EBLN66
EBLN-Cultervirus.68-MonDom,Monodelphis_domestica,NW_001581841.1,37265106,37265477,2.42E-08,279,404,+,,EBLN66
EBLN-Orthobornavirus.69-MonDom,Monodelphis_domestica,NC_008801.1,685483194,685484082,2.98E-21,59,372,+,,EBLN67
EBLN-Orthobornavirus.69-MonDom,Monodelphis_domestica,NW_001581842.1,27962793,27963681,3.12E-21,59,372,+,,EBLN67
EBLN-Orthobornavirus.70-MonDom,Monodelphis_domestica,NC_008806.1,63413280,63413567,8.05E-10,185,285,-,,EBLN68
EBLN-Orthobornavirus.70-MonDom,Monodelphis_domestica,NW_001581976.1,50461776,50462063,8.05E-10,185,285,-,,EBLN68
EBLN-Orthobornavirus.71-NumMel,Numida_meleagris,NC_034412.1,75485098,75485346,3.80E-04,289,372,+,,EBLN69
EBLN-Orthobornavirus.71-NumMel,Numida_meleagris,NW_018362624.1,14944999,14945247,3.80E-04,289,372,+,,EBLN69
EBLN-Cultervirus.72-NotFur,Nothobranchius_furzeri,NC_029660.1,5904149,5904901,3.27E-15,160,435,-,,EBLN70
EBLN-Cultervirus.72-NotFur,Nothobranchius_furzeri,NW_015443571.1,7107831,7108583,3.27E-15,160,435,+,,EBLN70
EBLN-Cultervirus.73-NotFur,Nothobranchius_furzeri,NC_029651.1,69725322,69725978,1.12E-20,101,340,+,,EBLN71
EBLN-Cultervirus.73-NotFur,Nothobranchius_furzeri,NW_015443497.1,6626882,6627538,1.12E-20,101,340,-,,EBLN71
EBLN-Cultervirus.74-OtoGar,Otolemur_garnettii,NW_003852396.1,31011023,31011547,2.11E-07,101,287,+,,EBLN72
EBLN-Cultervirus.75-OtoGar,Otolemur_garnettii,NW_003852424.1,7693698,7694249,3.43E-11,157,345,+,,EBLN73
EBLN-Orthobornavirus.76-GalVar,Galeopterus_variegatus,NW_007727783.1,192847,193785,1.46E-04,6,342,-,,EBLN74
EBLN-Carbovirus.77-ColAng,Colobus_angolensis_palliatus,NW_012119291.1,1180,1687,1.51E-12,107,292,+,,EBLN75
EBLN-Orthobornavirus.78-GalVar,Galeopterus_variegatus,NW_007733772.1,33722,34511,3.28E-20,59,333,+,,EBLN76
EBLN-Cultervirus.79-TupChi,Tupaia_chinensis,NW_006160082.1,3418313,3418552,6.42E-04,145,230,+,,EBLN77
EBLN-Carbovirus.80-OtoGar,Otolemur_garnettii,NW_003852510.1,3553305,3554167,4.15E-27,95,421,-,,EBLN78
EBLN-Cultervirus.81-OtoGar,Otolemur_garnettii,NW_003852469.1,5599167,5600006,4.57E-37,101,393,-,,EBLN79
EBLN-Cultervirus.82-TupChi,Tupaia_chinensis,NW_006159506.1,8403917,8404470,2.55E-14,159,346,-,,EBLN80
EBLN-Carbovirus.83-OtoGar,Otolemur_garnettii,NW_003852396.1,70854275,70855237,1.54E-52,58,435,+,,EBLN81
EBLN-Cultervirus.84-OtoGar,Otolemur_garnettii,NW_003852481.1,414444,414894,2.22E-08,242,393,+,,EBLN82
EBLN-Cultervirus.85-MerUng,Meriones_unguiculatus,NW_018659755.1,18879,19563,5.35E-10,101,361,+,,EBLN83
EBLN-Orthobornavirus.86-CasCan,Castor_canadensis,NW_017871065.1,561838,562853,3.44E-36,20,411,-,,EBLN84
EBLN-Orthobornavirus.87-CasCan,Castor_canadensis,NW_017871692.1,28474,29000,3.44E-05,90,274,-,,EBLN85
EBLN-Orthobornavirus.88-IctTri,Ictidomys_tridecemlineatus,NW_004937093.1,55171,56157,3.33E-177,54,410,+,itEBLN,EBLN86
EBLN-Orthobornavirus.89-NanGal,Nannospalax_galili,NW_008334003.1,6290906,6291504,3.06E-06,56,282,+,,EBLN87
EBLN-Cultervirus.90-DipOrd,Dipodomys_ordii,NW_012267341.1,2404093,2404803,2.07E-16,157,393,-,,EBLN88
EBLN-Carbovirus.91-CasCan,Castor_canadensis,NW_017869969.1,110027,110825,2.67E-22,54,392,-,,EBLN89
EBLN-Orthobornavirus.92-CavPor,Cavia_porcellus,NT_176367.1,10801452,10802052,9.33E-22,142,361,+,,EBLN90
EBLN-Carbovirus.93-DipOrd,Dipodomys_ordii,NW_012267269.1,10797962,10798599,4.57E-16,58,305,+,,EBLN91
EBLN-Cultervirus.94-DipOrd,Dipodomys_ordii,NW_012267336.1,4288289,4288772,2.35E-11,157,319,-,,EBLN92
EBLN-Cultervirus.95-MerUng,Meriones_unguiculatus,NW_018658618.1,137362,137982,1.00E-02,182,393,-,,EBLN93
EBLN-Cultervirus.96-MerUng,Meriones_unguiculatus,NW_018658710.1,374047,374601,7.44E-06,211,397,-,,EBLN94
EBLN-Cultervirus.97-NanGal,Nannospalax_galili,NW_008355272.1,3986573,3987106,3.54E-12,158,335,-,,EBLN95
EBLN-Cultervirus.98-PerMan,Peromyscus_maniculatus_bairdii,NW_006501135.1,8266509,8266733,8.20E-02,260,335,-,,EBLN96
EBLN-Carbovirus.99-CasCan,Castor_canadensis,NW_017875299.1,115306,115611,1.10E-12,265,367,-,,EBLN97
EBLN-Orthobornavirus.100-PerMan,Peromyscus_maniculatus_bairdii,NW_006501520.1,583939,584241,3.20E-02,234,336,+,,EBLN98
EBLN-Orthobornavirus.101-ChiLan,Chinchilla_lanigera,NW_004955402.1,6116642,6117190,4.73E-04,147,336,-,,EBLN99
EBLN-Cultervirus.102-NanGal,Nannospalax_galili,NW_008354534.1,918412,918654,1.26E-04,277,361,-,,EBLN100
EBLN-Cultervirus.103-HetGla,Heterocephalus_glaber,NW_004624809.1,4571485,4571953,7.80E-02,158,317,+,,EBLN101
EBLN-Cultervirus.104-HetGla,Heterocephalus_glaber,NW_004624730.1,69690609,69691237,2.30E-07,157,368,-,,EBLN102
EBLN-Cultervirus.105-MerUng,Meriones_unguiculatus,NW_018658141.1,401350,401622,3.00E-03,252,346,-,,EBLN103
EBLN-Orthobornavirus.106-DesRot,Desmodus_rotundus,NW_020093099.1,31088705,31089693,2.12E-15,45,409,-,,EBLN104
EBLN-Cultervirus.107-MinNat,Miniopterus_natalensis,NW_015504273.1,2078120,2078751,7.64E-08,157,378,+,,EBLN105
EBLN-Orthobornavirus.108-EptFus,Eptesicus_fuscus,NW_007370846.1,798972,799427,1.10E-06,219,396,+,,EBLN106
EBLN-Carbovirus.109-DesRot,Desmodus_rotundus,NW_020091182.1,18840156,18840702,3.14E-17,75,277,+,,EBLN107
EBLN-Cultervirus.110-EptFus,Eptesicus_fuscus,NW_007370666.1,2709848,2710650,4.39E-09,152,418,+,,EBLN108
EBLN-Cultervirus.111-EptFus,Eptesicus_fuscus,NW_007370668.1,18139319,18139900,1.50E-19,47,348,+,,EBLN109
EBLN-Cultervirus.112-MyoDav,Myotis_davidii,NW_006374863.1,52,753,9.61E-34,158,435,+,myEBLN-4,EBLN110
EBLN-Carbovirus.113-DesRot,Desmodus_rotundus,NW_020091892.1,16273353,16274267,3.70E-63,55,412,-,,EBLN111
EBLN-Cultervirus.114-MyoDav,Myotis_davidii,NW_006287078.1,7382,7627,2.50E-02,305,387,-,,EBLN112
EBLN-Cultervirus.115-MyoLuc,Myotis_lucifugus,NW_005873441.1,19711,19908,2.30E-02,157,226,+,,EBLN113
EBLN-Cultervirus.116-MyoLuc,Myotis_lucifugus,NW_005879051.1,3567,3929,5.00E-03,157,288,+,,EBLN114
EBLN-Cultervirus.117-EptFus,Eptesicus_fuscus,NW_007370654.1,7071642,7072346,1.96E-17,107,420,+,,EBLN115
EBLN-Cultervirus.118-EptFus,Eptesicus_fuscus,NW_007370751.1,52375,52807,1.79E-05,204,346,-,,EBLN116
EBLN-Cultervirus.119-EptFus,Eptesicus_fuscus,NW_007370752.1,4473348,4473936,1.85E-21,152,348,+,,EBLN117
EBLN-Cultervirus.120-EptFus,Eptesicus_fuscus,NW_007371105.1,77507,78050,9.49E-11,160,348,-,,EBLN118
EBLN-Cultervirus.121-MyoDav,Myotis_davidii,NW_006288182.1,428223,428945,2.25E-18,101,368,-,,EBLN119
EBLN-Orthobornavirus.122-MinNat,Miniopterus_natalensis,NW_015504783.1,198059,199130,3.12E-40,21,411,-,,EBLN120
EBLN-Carbovirus.123-DesRot,Desmodus_rotundus,NW_020090426.1,9876316,9877330,6.51E-35,23,428,+,,EBLN121
EBLN-Orthobornavirus.124-DesRot,Desmodus_rotundus,NW_020091805.1,12436797,12437614,1.38E-47,56,342,+,,EBLN122
EBLN-Carbovirus.125-DesRot,Desmodus_rotundus,NW_020091892.1,15846325,15846593,1.12E-09,310,418,+,,EBLN123
EBLN-Cultervirus.126-EptFus,Eptesicus_fuscus,NW_007373757.1,3837,4437,3.76E-22,140,346,+,,EBLN124
EBLN-Orthobornavirus.127-MinNat,Miniopterus_natalensis,NW_015504659.1,442573,443592,9.96E-92,42,411,-,,EBLN125
EBLN-Cultervirus.128-EptFus,Eptesicus_fuscus,NW_007370652.1,46026631,46027331,2.55E-15,157,393,+,,EBLN126
EBLN-Cultervirus.129-EptFus,Eptesicus_fuscus,NW_007370654.1,28802092,28802875,7.06E-29,158,417,-,,EBLN127
EBLN-Orthobornavirus.130-MinNat,Miniopterus_natalensis,NW_015504642.1,757236,757629,5.09E-15,227,370,+,,EBLN128
EBLN-Cultervirus.131-EptFus,Eptesicus_fuscus,NW_007370655.1,27929027,27929728,3.79E-31,157,392,+,,EBLN129
EBLN-Cultervirus.132-EptFus,Eptesicus_fuscus,NW_007370696.1,1359138,1359705,3.08E-20,137,415,+,,EBLN130
EBLN-Carbovirus.133-MinNat,Miniopterus_natalensis,NW_015504425.1,815290,816002,3.99E-24,151,430,+,,EBLN131
EBLN-Cultervirus.134-EptFus,Eptesicus_fuscus,NW_007370697.1,9024595,9025398,4.21E-31,24,417,-,,EBLN132
EBLN-Cultervirus.135-EptFus,Eptesicus_fuscus,NW_007370993.1,14570,15329,2.47E-09,101,368,-,eEBLN-2,EBLN133
EBLN-Cultervirus.136-EptFus,Eptesicus_fuscus,NW_007371078.1,37148,37716,8.03E-16,158,348,+,,EBLN134
EBLN-Carbovirus.137-DesRot,Desmodus_rotundus,NW_020090403.1,2544343,2545297,7.76E-64,9,403,+,,EBLN135
EBLN-Cultervirus.138-SorAra,Sorex_araneus,NW_004546051.1,1097367,1097982,8.22E-06,158,368,+,,EBLN136
EBLN-Cultervirus.139-SorAra,Sorex_araneus,NW_004545947.1,1884326,1884976,8.00E-20,152,371,+,,EBLN137
EBLN-Orthobornavirus.140-ConCri,Condylura_cristata,NW_004567115.1,18070752,18071703,8.72E-48,42,392,+,,EBLN138
EBLN-Cultervirus.141-SorAra,Sorex_araneus,NW_004545868.1,10081048,10081699,1.56E-16,149,369,+,,EBLN139
EBLN-Orthobornavirus.142-ConCri,Condylura_cristata,NW_004567103.1,35766574,35767842,2.28E-50,55,408,-,,EBLN140
EBLN-Cultervirus.143-SorAra,Sorex_araneus,NW_004545873.1,14207645,14208150,9.98E-09,172,346,+,,EBLN141
EBLN-Cultervirus.144-EriEur,Erinaceus_europaeus,NW_006804371.1,767384,767901,9.37E-07,123,311,+,,EBLN142
EBLN-Cultervirus.145-SorAra,Sorex_araneus,NW_004545894.1,663449,663997,6.56E-19,158,341,-,,EBLN143
EBLN-Carbovirus.146-EchTel,Echinops_telfairi,NW_004558712.1,34037908,34038601,2.20E-18,138,407,-,,EBLN144
EBLN-Carbovirus.147-ChrAsi,Chrysochloris_asiatica,NW_006408528.1,2641839,2642795,2.42E-75,14,411,-,,EBLN145
EBLN-Carbovirus.148-ChrAsi,Chrysochloris_asiatica,NW_006408544.1,17966190,17966758,5.74E-31,154,369,+,,EBLN146
EBLN-Carbovirus.149-ChrAsi,Chrysochloris_asiatica,NW_006408579.1,9197712,9198318,3.11E-26,133,343,+,,EBLN147
EBLN-Carbovirus.150-ChrAsi,Chrysochloris_asiatica,NW_006408907.1,715918,716517,4.27E-28,133,349,+,,EBLN148
EBLN-Orthobornavirus.151-ChrAsi,Chrysochloris_asiatica,NW_006408543.1,9799391,9799807,2.63E-11,216,355,-,,EBLN149
EBLN-Orthobornavirus.152-ChrAsi,Chrysochloris_asiatica,NW_006408555.1,17263366,17263806,1.66E-06,107,260,+,,EBLN150
EBLN-Orthobornavirus.153-LoxAfr,Loxodonta_africana,NW_003573428.1,45811841,45812215,9.42E-05,226,356,+,,EBLN151
EBLN-Carbovirus.154-LoxAfr,Loxodonta_africana,NW_003573429.1,27866490,27867278,6.51E-62,76,368,+,,EBLN152
EBLN-Carbovirus.155-OryAfe,Orycteropus_afer_afer,NW_006921588.1,31301276,31302053,8.56E-28,95,395,-,,EBLN153
EBLN-Orthobornavirus.156-OryAfe,Orycteropus_afer_afer,NW_006921608.1,14231320,14231844,7.56E-09,91,273,-,,EBLN154
EBLN-Orthobornavirus.157-OryAfe,Orycteropus_afer_afer,NW_006921705.1,4037316,4037765,1.73E-18,126,277,-,,EBLN155
EBLN-Carbovirus.158-OryAfe,Orycteropus_afer_afer,NW_006921747.1,67157,67865,3.82E-51,129,391,-,,EBLN156
EBLN-Carbovirus.159-OryAfe,Orycteropus_afer_afer,NW_006921832.1,4575325,4576121,3.92E-09,136,364,+,,EBLN157
EBLN-Orthobornavirus.160-OryAfe,Orycteropus_afer_afer,NW_006921848.1,1305768,1306356,4.88E-22,122,324,+,,EBLN158
EBLN-Carbovirus.161-EleEdw,Elephantulus_edwardii,NW_006399757.1,10309111,10309986,6.06E-68,36,369,+,,EBLN159
EBLN-Carbovirus.162-EleEdw,Elephantulus_edwardii,NW_006399928.1,3612371,3613160,2.15E-31,75,397,+,,EBLN160
EBLN-Cultervirus.163-EleEdw,Elephantulus_edwardii,NW_006400028.1,1192108,1192572,2.60E-02,176,342,-,,EBLN161
EBLN-Cultervirus.164-EchTel,Echinops_telfairi,NW_004558709.1,36399148,36399647,1.75E-09,169,337,+,,EBLN162
EBLN-Carbovirus.165-EchTel,Echinops_telfairi,NW_004558713.1,40152552,40152812,8.48E-14,275,362,+,,EBLN163
EBLN-Orthobornavirus.166-EchTel,Echinops_telfairi,NW_004558824.1,2221482,2221661,1.20E-02,217,277,-,,EBLN164
EBLN-Cultervirus.167-EchTel,Echinops_telfairi,NW_004558717.1,9347929,9348621,1.90E-16,160,393,+,,EBLN165
EBLN-Carbovirus.168-EleEdw,Elephantulus_edwardii,NW_006399757.1,10288827,10289702,1.93E-68,36,369,+,,EBLN166
EBLN-Carbovirus.169-EchTel,Echinops_telfairi,NW_004558705.1,36914788,36915308,7.36E-08,233,425,-,,EBLN167
EBLN-Carbovirus.170-EchTel,Echinops_telfairi,NW_004558763.1,5323768,5324393,4.81E-06,136,363,+,,EBLN168
EBLN-Carbovirus.171-EchTel,Echinops_telfairi,NW_004558705.1,42249795,42250274,6.50E-07,166,362,+,,EBLN169
EBLN-Orthobornavirus.172-ChrAsi,Chrysochloris_asiatica,NW_006408559.1,2207618,2208601,2.09E-113,55,410,+,,EBLN170
EBLN-Carbovirus.173-SarHar,Sarcophilus_harrisii,NW_003846834.1,3320503,3321434,4.21E-40,55,422,+,,EBLN171
